Homer Simpson,"Yes! Losers! Lo-sers! Lo-sers! L-- You said ""Homer,"" right?",,,,,
Homer Simpson,Lo-sers!,,,,,
Homer Simpson,"Woo! You da man, Carl. I believe you can fly.",,,,,
Homer Simpson,"Okay guys, I've got a secret play I've been saving for the Olympics or possibly the Final Four, and it goes something like this... Uh, Skinner I want you... Moe, you can take ... Homer, you can take Groundskeeper Willie. No way am I taking Groundskeeper Willie. Yes you are. Are you a team player or not?",,,,,
Homer Simpson,"Eat my dust, mortals!",,,,,
Homer Simpson,I'm okay.,,,,,
Homer Simpson,Ow!,,,,,
Homer Simpson,Did you say anterior?,,,,,
Homer Simpson,,,,,,
Homer Simpson,Mmmaybe a little morphine would refresh my memory.,,,,,
Homer Simpson,"I don't know, I'm still a little hazy.",,,,,
Homer Simpson,"Oh, yeah. Now I remember it like it was yesterday...",,,,,
Homer Simpson,"Hey man, you're harshin' my buzz. Anyway it all started when...",,,,,
Homer Simpson,Jet-son!,,,,,
Homer Simpson,Maybe a little morphine would get me there quicker.,,,,,
Homer Simpson,,,,,,
Homer Simpson,Miss work? But my life would be nothing without the nucleon plant.,,,,,
Homer Simpson,"But ""Dr. Screwlittle"" sounded like a delightful romp. Well, you don't have to worry about the bill. We've never welshed on a... Look, a bear!",,,,,
Homer Simpson,Run!,,,,,
Homer Simpson,"Two weeks?! Well, what am I supposed to do? Just sit on my ass and watch TV? That ain't my style, man!",,,,,
Homer Simpson,No they don't.,,,,,
Homer Simpson,Everyone's having fun but me.,,,,,
Homer Simpson,"Well, I can still hang out with you guys.",,,,,
Homer Simpson,I'm so bored.,,,,,
Homer Simpson,"This place is so boring. I've gotta do something to keep from going crazy. I know, I'll breed the pets. To each other.",,,,,
Homer Simpson,"Soon I will have a miracle hybrid, with the loyalty of a cat and the cleanliness of a dog.",,,,,
Homer Simpson,"No, that's not how ya do it.",,,,,
Homer Simpson,,,,,,
Homer Simpson,Quitters!,,,,,
Homer Simpson,"Oh, it feels so good to talk to another human being. Stupid Flanders.",,,,,
Homer Simpson,"Well, Marge isn't here. She had to identify a body at the morgue.",,,,,
Homer Simpson,"Well, they would keep me company. And this pickle you're offering only sweetens the deal.",,,,,
Homer Simpson,"Sure, knock yourselves out, and call me Homer.",,,,,
Homer Simpson,"Daddy's not here, is he?",,,,,
Homer Simpson,That is the darnedest thing!,,,,,
Homer Simpson,"Yeah, well. How was the concert?",,,,,
Homer Simpson,"Hey, it was fun. My kids are sick of all my stories. But they just can't get enough of me!",,,,,
Homer Simpson,Don't tell me what I'm not doing.,,,,,
Homer Simpson,"Oh, you'd like that, wouldn't you?",,,,,
Homer Simpson,"Then I'll do it, just to see the look on your face.",,,,,
Homer Simpson,That's the one.,,,,,
Homer Simpson,"It's just a legal thing, to protect me.",,,,,
Homer Simpson,See for yourself.,,,,,
Homer Simpson,Sure. Go for the gusto.,,,,,
Homer Simpson,It knows you're afraid.,,,,,
Homer Simpson,"Aw, aren't they sweet. Any medical things I should know about?",,,,,
Homer Simpson,"I owe it all to my rewarding work with children, and not picking at it.",,,,,
Homer Simpson,Wonderful. Being with those kids gives me a high only morphine can top. Ya got any?,,,,,
Homer Simpson,Peek-a-boo! Peek-a-boo! Peek-a-boo! Peek-a-boo! Peek-a-boo! Peek-a-boo! Peek-a-boo!,,,,,
Homer Simpson,Peek-a-boo!,,,,,
Homer Simpson,Okay. IS THAT ALL THERE IS? / IS THAT ALL THERE IS? / IF THAT'S ALL THERE IS / MY FRIEND / THEN LET'S KEEP DANCING...,,,,,
Homer Simpson,"Yes, but then I discovered the joys of raising children.",,,,,
Homer Simpson,"Don't worry honey, you'll have children of your own someday. Then you'll know my joy.",,,,,
Homer Simpson,If you're happy and you know it say a swear!,,,,,
Homer Simpson,Huh?,,,,,
Homer Simpson,"Aw, what a beautiful frame. Perfect for my day care permit. Sweet.",,,,,
Homer Simpson,Umm-hm.,,,,,
Homer Simpson,"Hang on, everybody. Three, two, one... Blast off!",,,,,
Homer Simpson,"Aw, that's my girl.",,,,,
Homer Simpson,Is there a snack table?,,,,,
Homer Simpson,Don't film this.,,,,,
Homer Simpson,"'Cause the thing is, there are no bad kids...",,,,,
Homer Simpson,Sorry. Daddy thought you were a pile of cable.,,,,,
Homer Simpson,My kids wear these hearts to remind them they are always loved.,,,,,
Homer Simpson,"Yes, through the magic of caring.",,,,,
Homer Simpson,I'll mace you good!,,,,,
Homer Simpson,"Please let me win this, Lord. 'Cause if you don't...",,,,,
Homer Simpson,Yes!,,,,,
Homer Simpson,All my love has come back in trophy form.,,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,I'll call.,,,,,
Homer Simpson,I almost had a straight!,,,,,
Homer Simpson,"Hey, what's the deal?",,,,,
Homer Simpson,"Well, I'd rather reserve judgement until I... oh my God!",,,,,
Homer Simpson,That is completely taken out of context!,,,,,
Homer Simpson,Why you little...,,,,,
Homer Simpson,No! No! No one is taking my kids from me!,,,,,
Homer Simpson,"Run, children! Run!",,,,,
Homer Simpson,Uh... For frosty chocolate milkshakes. Frosty chocolate milkshakes!,,,,,
Homer Simpson,I'll tell you where we're not going: jail.,,,,,
Homer Simpson,Uh oh.,,,,,
Homer Simpson,"Why did you rat me out, kids? Was it because I showered love on those other children while ignoring you?",,,,,
Homer Simpson,"Well, I learned my lesson. From now on you two are the only kids I'll care about. Oh, and Maggie.",,,,,
Homer Simpson,Now let's all enjoy the snack table while we still have it.,,,,,
Homer Simpson,"Yeah, that'll happen.",,,,,
Homer Simpson,Teamsters.,,,,,
Homer Simpson,The Simpsons are going to Delaware!,,,,,
Homer Simpson,"Hey, wait a minute. ""Airport tax, five dollars?""",,,,,
Homer Simpson,"Well, we are not boarding that plane unless you waive that tax. Waive it...",,,,,
Homer Simpson,Stupid anti-fist-shaking laws.,,,,,
Homer Simpson,The Simpsons are ridin' the rails!,,,,,
Homer Simpson,What are you gonna do to us?,,,,,
Homer Simpson,"Man, buffalo are easy to kill.",,,,,
Homer Simpson,"All right, but your next story better be worth it.",,,,,
Homer Simpson,"Oh, this'll be good.",,,,,
Homer Simpson,Whoopsie.,,,,,
Homer Simpson,A poor delicious buffalo. He'll be dinner for the whole wagon train.,,,,,
Homer Simpson,"I haven't had buffalo in six hours. Marge, how 'bout whipping up some buffalo sausage, huevos buffaleros, and some fresh-squeezed buffal-O.J.",,,,,
Homer Simpson,What have I done? What have I done?!,,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,Aww...,,,,,
Homer Simpson,Big deal.,,,,,
Homer Simpson,I liked that story 'cause I was a Judge.,,,,,
Homer Simpson,I'll meet you in Wilmington.,,,,,
Homer Simpson,"Raise your arm... Okay, the other one...",,,,,
Homer Simpson,"Oh, it shows. I was gonna say something, but I thought it might sound you know, weird.",,,,,
Homer Simpson,It--,,,,,
Homer Simpson,Ew!,,,,,
Homer Simpson,"And it's important to feel good about yourself... Okay, spread your toes. Do you know how much glass is in here?",,,,,
Homer Simpson,"Ah, Ethnictown. Where hard-working immigrants dream of becoming lazy, overfed Americans.",,,,,
Homer Simpson,"Wait, this is just a shaved puppy.",,,,,
Homer Simpson,"The perfect crime. Marge, I have to be in court next Tuesday.",,,,,
Homer Simpson,"A fortune teller? Oh, no you don't. This phony gypsy just wants to rip you off. See, this wart is a fake!",,,,,
Homer Simpson,So much for the legendary gypsy hospitality.,,,,,
Homer Simpson,Beads!,,,,,
Homer Simpson,Owww!,,,,,
Homer Simpson,"Hey, that's me. And that's you.",,,,,
Homer Simpson,What-ever.,,,,,
Homer Simpson,Are you coming on to me?,,,,,
Homer Simpson,Good as new.,,,,,
Homer Simpson,"Well, I... There. Right as rain, there.",,,,,
Homer Simpson,,,,,,
Homer Simpson,"Marge, that ""curse"" is just a lot of silly superstition. Right Lisa?",,,,,
Homer Simpson,"Guys, I am not cursed!",,,,,
Homer Simpson,"Oh, Moe, they're dead! And it's all my fault!",,,,,
Homer Simpson,When did that happen?,,,,,
Homer Simpson,,,,,,
Homer Simpson,Let's make sure he's a leprechaun. Sing us a song of the Emerald Isle.,,,,,
Homer Simpson,"Ah, 'tis like the singin' of the angels themselves.",,,,,
Homer Simpson,"Good idea, Mr. Ed. Wanna come along, Noodle Neck?",,,,,
Homer Simpson,"I know you don't remember me, but here's a little revenge, Irish-style!",,,,,
Homer Simpson,Yah!,,,,,
Homer Simpson,"Wake up, ya lousy drunk!",,,,,
Homer Simpson,Ew! Nasty!,,,,,
Homer Simpson,Yep. Everything worked out for the best.,,,,,
Homer Simpson,"Well, me saying I'm sorry won't bring him back.",,,,,
Homer Simpson,She's not the boss of me.,,,,,
Homer Simpson,"Mm, various eggs.",,,,,
Homer Simpson,Trusting every aspect of our lives to a giant computer was the smartest thing we ever did!,,,,,
Homer Simpson,"Oh, I agree.",,,,,
Homer Simpson,"Yeah, that's the price of success.",,,,,
Homer Simpson,What's my blood alcohol?,,,,,
Homer Simpson,,,,,,
Homer Simpson,Keep 'em comin'.,,,,,
Homer Simpson,"Yeah, she's cool.",,,,,
Homer Simpson,"Lucky, shmucky. I knocked her up. But she's stuck now -- we're married, till death do us part. But if I died, she'd be completely free. For man or machine.",,,,,
Homer Simpson,"Yep, a machine.",,,,,
Homer Simpson,"Mm, unexplained bacon.",,,,,
Homer Simpson,Good ol' table.,,,,,
Homer Simpson,Huh?,,,,,
Homer Simpson,"Yep. Man one, machine zero. How do you like that score?",,,,,
Homer Simpson,"Die, you monster!",,,,,
Homer Simpson,"Well, I am missing the back of my head. I think you could cut me some slack.",,,,,
Homer Simpson,"Oh, I'm gonna enjoy this.",,,,,
Homer Simpson,"Yeah, yeah, these kids are pretty special...",,,,,
Homer Simpson,My sweet little angel!,,,,,
Homer Simpson,"Hey, we stayed for your kids!",,,,,
Homer Simpson,"WON'T YOU MARRY ME, BI-ILL? / I GOT THE WEDDING GOWN BI-ILL / 'CAUSE WEDDINGS ARE NI-ICE...",,,,,
Homer Simpson,"Didja hear that, Pengy? Forty dollars!",,,,,
Homer Simpson,"End of the line, boys.",,,,,
Homer Simpson,I love our court days.,,,,,
Homer Simpson,Judge Snyder? While we're young?,,,,,
Homer Simpson,I'll bring the car around.,,,,,
Homer Simpson,What'd she say about cupcakes?,,,,,
Homer Simpson,"Uh, your Honor, I was chasing the KBBL Party Penguin Prize Patrol.",,,,,
Homer Simpson,And a Blue Oyster Cult medallion.,,,,,
Homer Simpson,Coooool.,,,,,
Homer Simpson,"Your Honor, if I may sing a little bit of ""Don't Fear the Reaper"", I think you'll agree that...",,,,,
Homer Simpson,I couldn't agree more. Perhaps some sort of court-appointed baby-sitter or au pair.,,,,,
Homer Simpson,It won't?,,,,,
Homer Simpson,Tethered?!,,,,,
Homer Simpson,Room five?!,,,,,
Homer Simpson,It's a little tight.,,,,,
Homer Simpson,I used to be.,,,,,
Homer Simpson,"Oh, this punishment is so cruel.",,,,,
Homer Simpson,I'll medicate you...,,,,,
Homer Simpson,"...honey. You know, this could be fun. Race you to the kitchen, my little tether ball.",,,,,
Homer Simpson,Bo-ring.,,,,,
Homer Simpson,"Come on, these kids are never gonna use that stuff.",,,,,
Homer Simpson,Fine.,,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,Cobras!,,,,,
Homer Simpson,"Okay, son. Concentrate... Shut out everything but the sound of my criticism.",,,,,
Homer Simpson,Swing!,,,,,
Homer Simpson,"Run, Bart! Pump your thighs! Pump them...",,,,,
Homer Simpson,"I'm with you, son!",,,,,
Homer Simpson,That's my boy...,,,,,
Homer Simpson,"C'mon, hug me...",,,,,
Homer Simpson,Cobras! Cobras!,,,,,
Homer Simpson,Ow! Ow! Ow! Oh! Ah! Ow! Ow! Owww! That really hurt.,,,,,
Homer Simpson,I thought I would hate working nights. But it's so peaceful. And there's no one here to squeal on me for shootin' mice.,,,,,
Homer Simpson,"Sure, boy.",,,,,
Homer Simpson,"Oh, son. You know that's none of your business. Say, is that our house?",,,,,
Homer Simpson,"Oh, yeah... I forget things sometimes...",,,,,
Homer Simpson,Really. You like skateboards? We're sure learning a lot about each other.,,,,,
Homer Simpson,"Ow, my head... Oh. I need a beer.",,,,,
Homer Simpson,"I hit my head, Moe.",,,,,
Homer Simpson,Since when?,,,,,
Homer Simpson,"All right, all right. Come on, Bart.",,,,,
Homer Simpson,That's my little slugger.,,,,,
Homer Simpson,"Hey, knock it off! These pants cost six hundred dollars!",,,,,
Homer Simpson,"Yeah, they're Italian.",,,,,
Homer Simpson,Moe? What the?...,,,,,
Homer Simpson,It's about time. Oh.,,,,,
Homer Simpson,"Well, that's a pretty big ""if,"" honey.",,,,,
Homer Simpson,"Oh, I just got comfortable. Use the bottle.",,,,,
Homer Simpson,No!,,,,,
Homer Simpson,Fine. I don't even know why we have a bottle. Somebody tell me!,,,,,
Homer Simpson,"Ah, son, it's a little chilly. Maybe you should wrap a blanket around your head.",,,,,
Homer Simpson,What's the big deal? He sees a thousand times worse on that animal channel.,,,,,
Homer Simpson,Why not? Kids are very visual these days.,,,,,
Homer Simpson,But...,,,,,
Homer Simpson,"Hey, shut up.",,,,,
Homer Simpson,Ow! Why you--!,,,,,
Homer Simpson,Because I... Ow! You--!,,,,,
Homer Simpson,Ow!,,,,,
Homer Simpson,Ow!,,,,,
Homer Simpson,Ow!,,,,,
Homer Simpson,Why you little...,,,,,
Homer Simpson,We're free! Your mother set us free!,,,,,
Homer Simpson,Woo hoo!,,,,,
Homer Simpson,,,,,,
Homer Simpson,"Heyyy, how 'bout that? Ha, ha.",,,,,
Homer Simpson,"But, Constance, it only happened because...",,,,,
Homer Simpson,"Wait. I'm to blame, Judge. You see, I was pressuring my wife to make love in front of our son... you're gonna laugh when you hear this... when suddenly...",,,,,
Homer Simpson,I admit it.,,,,,
Homer Simpson,"Your Honor, I'd like to be tried separately.",,,,,
Homer Simpson,Sorry.,,,,,
Homer Simpson,Dammit!,,,,,
Homer Simpson,"Well, that explains the sign.",,,,,
Homer Simpson,"You know, we could get out of these stupid things if you'd just tell the judge you're a bad mother. And you don't even have to say ""bad."" It could be ""negligent"" or ""unfit"" or ""drugged-up.""",,,,,
Homer Simpson,You're right. It's time to stand up to that firm-breasted judge.,,,,,
Homer Simpson,Easy... easy...,,,,,
Homer Simpson,"Shhh, you'll wake up Flanders...",,,,,
Homer Simpson,"Hey, Marge, surf's up!",,,,,
Homer Simpson,"Well, we tried all those other tools.",,,,,
Homer Simpson,Woo hoo!,,,,,
Homer Simpson,"Now, time for ""Operation: Judge-Get-Back-At.""",,,,,
Homer Simpson,"Okay, she lives at one Ocean View Drive. Let's start skulking.",,,,,
Homer Simpson,"It's only the milkman. Hey, maybe I should be a milkman.",,,,,
Homer Simpson,This address must be wrong.,,,,,
Homer Simpson,"She lives in a houseboat? Wow, she is so cool.",,,,,
Homer Simpson,"I know, I know. Fight the power.",,,,,
Homer Simpson,Cops!,,,,,
Homer Simpson,"Look at her in there, washing her body...",,,,,
Homer Simpson,"I hate to call a judge dirty names, but there's only one way to describe a nasty super witch like her.",,,,,
Homer Simpson,"Oh, it's just a friendly seal.",,,,,
Homer Simpson,Shut-uuuup...,,,,,
Homer Simpson,"Oh Lord, guide this cinder block...",,,,,
Homer Simpson,Uh-oh.,,,,,
Homer Simpson,"Hey, how ya doin'?",,,,,
Homer Simpson,So... it cost you nothin'.,,,,,
Homer Simpson,That was close.,,,,,
Homer Simpson,,,,,,
Homer Simpson,"Just the radio, dear.",,,,,
Homer Simpson,,,,,,
Homer Simpson,"The bridge column. Oh, that South. You never know what he'll do next. Hm... Aw. Look at that dad in ""Drabble."" He's like an unfunny version of me.",,,,,
Homer Simpson,Probably digging for drugs.,,,,,
Homer Simpson,No. Of course not.,,,,,
Homer Simpson,"Don't worry, Marge. I'll find out what he's up to. Kids shouldn't have secrets.",,,,,
Homer Simpson,"Oh hello, young man. Beautiful day for digging, isn't it?",,,,,
Homer Simpson,"Yeah, uh, digging for anything in particular?",,,,,
Homer Simpson,"So, I guess you wouldn't mind if I was to dig a hole of my own.",,,,,
Homer Simpson,Maybe I will.,,,,,
Homer Simpson,Very little.,,,,,
Homer Simpson,I'm having chest pains!,,,,,
Homer Simpson,Where's the defibrillator?,,,,,
Homer Simpson,Clear!,,,,,
Homer Simpson,,,,,,
Homer Simpson,This thing pays for itself.,,,,,
Homer Simpson,"Yes. Eventually, I became King of the Morlocks.",,,,,
Homer Simpson,"You callin' me a liar, Carl?",,,,,
Homer Simpson,"Oh, I just naturally assumed.",,,,,
Homer Simpson,Woo hoo!,,,,,
Homer Simpson,"Geez Moe, you've been a real crank lately.",,,,,
Homer Simpson,"Now, ya see, that's what I'm talkin' about. You're always pointing that shotgun at us.",,,,,
Homer Simpson,Maybe we'd tip you if you'd smile once in a while.,,,,,
Homer Simpson,That was an amazing throw.,,,,,
Homer Simpson,"Hey, where'd that painting come from?",,,,,
Homer Simpson,"Ooh, ooh, pick me!",,,,,
Homer Simpson,Can do. Now don't you worry about a thing.,,,,,
Homer Simpson,,,,,,
Homer Simpson,No Moe. You've got it all wrong. People buy beer from you.,,,,,
Homer Simpson,I thought you said you had to go.,,,,,
Homer Simpson,"Man, when's the last time Moe cleaned this?",,,,,
Homer Simpson,"Oh, I don't know. What would Moe say about that?",,,,,
Homer Simpson,"But on the other hand, Moe's not here.",,,,,
Homer Simpson,For what? A little splattered food never hurt anybody. Now everybody shut up and dance!,,,,,
Homer Simpson,Don't worry. You gotta hit it just right. Like Fonzie.,,,,,
Homer Simpson,Ayyy!,,,,,
Homer Simpson,Oh! Whoa! Hemorrhage-amundo!,,,,,
Homer Simpson,Ayyy.,,,,,
Homer Simpson,Yello?,,,,,
Homer Simpson,"Ooo, Bart! My first prank call. What do I do?",,,,,
Homer Simpson,I don't get it.,,,,,
Homer Simpson,What's the gag?,,,,,
Homer Simpson,"I'M A WALKIN' DOWN THE STREET, GONNA OPEN MOE'S BAR / I'M A SINGIN' WHAT I'M THINKIN' / HEY, LOOK AT THAT DOG.",,,,,
Homer Simpson,Huh?,,,,,
Homer Simpson,Teenage vandals smashing the bar! Moe's gonna kill me.,,,,,
Homer Simpson,You dirty teen.,,,,,
Homer Simpson,Moe? Wrecking Moe's bar?,,,,,
Homer Simpson,"Wow, well I I almost fainted, but then I didn't. What are you doing?",,,,,
Homer Simpson,"And it would look pretty, too.",,,,,
Homer Simpson,"Hi, Formico.",,,,,
Homer Simpson,Sorry. He seems nice.,,,,,
Homer Simpson,"It's not fair. Just when I was getting to be the world's greatest bartender, it's all snatched away.",,,,,
Homer Simpson,"Freshen your drink, pal?",,,,,
Homer Simpson,"There you go, doll.",,,,,
Homer Simpson,"Look, buddy, I don't care where you go, but you can't sleep here.",,,,,
Homer Simpson,"Wow, It looks like an alien headquarters. Couldn't you just see aliens runnin' out of there? Couldn't ya? Hey, wait up.",,,,,
Homer Simpson,Not for friends of Moe's.,,,,,
Homer Simpson,Don't you know who I am?,,,,,
Homer Simpson,Cecil is a girl's name.,,,,,
Homer Simpson,Um... the rabbits are cute.,,,,,
Homer Simpson,"Ah, whatever. Just give me a Duff.",,,,,
Homer Simpson,"Ah, whatever. Just give me a Duff.",,,,,
Homer Simpson,"Okay, look cool.",,,,,
Homer Simpson,That's it!,,,,,
Homer Simpson,I'm gonna tell Moe exactly what I think of his...,,,,,
Homer Simpson,,,,,,
Homer Simpson,"Moe, we want our bar back.",,,,,
Homer Simpson,"Oh, so you're ashamed of us. Well, you've turned into a big phony.",,,,,
Homer Simpson,"I'll throw myself out, thank you.",,,,,
Homer Simpson,I believe I had a hat.,,,,,
Homer Simpson,Suckers!,,,,,
Homer Simpson,I think it's pretty obvious. I'm turning our garage into a tavern. The kind Moe's used to be.,,,,,
Homer Simpson,It's not about spite. It's about petty revenge and getting back at that traitor Moe. Now help me nail up this urinal.,,,,,
Homer Simpson,Beautiful.,,,,,
Homer Simpson,"But when I'm passionate about something, I see it through to the end.",,,,,
Homer Simpson,'CAUSE MOE'S A BIG JERK AND A SHE-MALE TOO!,,,,,
Homer Simpson,Barkeep!,,,,,
Homer Simpson,"It's the family bar. Right, kids?",,,,,
Homer Simpson,As soon as you finish cutting up those lemons.,,,,,
Homer Simpson,"She's so sleepy, she doesn't know what she's saying. Hee, hee.",,,,,
Homer Simpson,We're rockin' great!,,,,,
Homer Simpson,I told them it was a benefit. They think they're saving the rainforest.,,,,,
Homer Simpson,Seems to me I already did.,,,,,
Homer Simpson,"Bar? I see no bar. This is a hunting club...Which is permitted by state law ""to serve beverages of a refreshing nature.""",,,,,
Homer Simpson,,,,,,
Homer Simpson,"Which I'll be doing tomorrow morning, smart guy.",,,,,
Homer Simpson,Lemons...,,,,,
Homer Simpson,It's the law. My hands are tied.,,,,,
Homer Simpson,"Okay, cranberry sauce, stuffing, potatoes. Come on, turkey. Join your friends.",,,,,
Homer Simpson,I would.,,,,,
Homer Simpson,"Here, turkey, turkey... Turkey, turkey, turkey, turkey, turkey...",,,,,
Homer Simpson,Nobody's gonna kill you.,,,,,
Homer Simpson,"All right turkey. Where are you? Turkeys, the only animal smarter than man.",,,,,
Homer Simpson,What the hell is that?,,,,,
Homer Simpson,A turkey!,,,,,
Homer Simpson,"A cougar! Die, cougar!",,,,,
Homer Simpson,Got that cat right in the leg.,,,,,
Homer Simpson,"Oh, no! This time I really am gonna faint!",,,,,
Homer Simpson,Son of a...,,,,,
Homer Simpson,"I'm sorry I shot you, Moe.",,,,,
Homer Simpson,"Hey, who invited the hippies?",,,,,
Homer Simpson,"All right, I'm sorry... but I will not save the rainforest.",,,,,
Homer Simpson,"And I'm thankful I get to spend Thanksgiving with my family, these alternative rockers, and my favorite bartender.",,,,,
Homer Simpson,And here you go.,,,,,
Homer Simpson,"Ah. And now to read my fortune. ""Geese can be troublesome."" What the hell is that supposed to mean?",,,,,
Homer Simpson,"Well, I knew that before I came in here. A guy outside told me that.",,,,,
Homer Simpson,"Oh, these fortunes are terrible.",,,,,
Homer Simpson,"These fortunes are terrible. They're supposed to predict stuff, and ease you through times of doubt and sickness.",,,,,
Homer Simpson,Easy.,,,,,
Homer Simpson,You will be aroused by a shampoo commercial.,,,,,
Homer Simpson,"Okay, let's see... ""The price of stamps will climb ever higher.""",,,,,
Homer Simpson,"Let's see. ""You will invent a humorous toilet lid."" ""You will find true love on Flag Day."" ""Your store is being robbed, Apu."" Are you getting all this, Lisa?",,,,,
Homer Simpson,,,,,,
Homer Simpson,Stop that dog! It has my gum!,,,,,
Homer Simpson,"Yes, Mr. Burns.",,,,,
Homer Simpson,Ummm...,,,,,
Homer Simpson,Oh! Yeah. Monty's a wild man! Yeah!,,,,,
Homer Simpson,"Oh. He ran his own casino, stole the Loch Ness Monster, got shot by a baby, and blotted out the sun.",,,,,
Homer Simpson,"C'mon, he's a total player.",,,,,
Homer Simpson,Windowsill.,,,,,
Homer Simpson,"Burns wants me to come along on his date, to show him where hip young people go.",,,,,
Homer Simpson,You're right.,,,,,
Homer Simpson,These would stop Joan Collins herself.,,,,,
Homer Simpson,"Yep, no one's rowdier and more youthful than old man Burns.",,,,,
Homer Simpson,"Yes, Mr. Burns.",,,,,
Homer Simpson,"Oh, sorry.",,,,,
Homer Simpson,No problem.,,,,,
Homer Simpson,"But Mr. Burns, you're exhausted.",,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,Can I have some ice cream? I finished my pizza.,,,,,
Homer Simpson,You're going to ask her to marry you?!,,,,,
Homer Simpson,Are you sure you wanna do this so fast?,,,,,
Homer Simpson,Oh my God! Oh my God! Oh my God!,,,,,
Homer Simpson,Let go of her or I'll scream!,,,,,
Homer Simpson,,,,,,
Homer Simpson,"Well, this is my house. Ah--",,,,,
Homer Simpson,"Ohh... Geez, I just wanted to escape.",,,,,
Homer Simpson,Pistol whip?!,,,,,
Homer Simpson,Mmm... pistol whip.,,,,,
Homer Simpson,"Wow, who do you have to kill to get a place like this?",,,,,
Homer Simpson,,,,,,
Homer Simpson,You know what would be surprising? A foot massage.,,,,,
Homer Simpson,"Um, has the ship sailed on my foot massage suggestion?",,,,,
Homer Simpson,,,,,,
Homer Simpson,Hmm...,,,,,
Homer Simpson,Good fire. Good fire. Keep burning. Almost there.,,,,,
Homer Simpson,Just a little more.,,,,,
Homer Simpson,,,,,,
Homer Simpson,"Wow, Mr. Burns, how did you do that?",,,,,
Homer Simpson,What about the wiener? A guy on TV lifted a can of paint with his.,,,,,
Homer Simpson,"Oh, I know.",,,,,
Homer Simpson,You mean a Van Dyke?,,,,,
Homer Simpson,"Marge, a bee almost stung me today. I felt the wind go right by my ear.",,,,,
Homer Simpson,"Ooo, that's quite a hug, honey...",,,,,
Homer Simpson,"Hey, you're looking at that spokes-jack! Well I can fantasize too.",,,,,
Homer Simpson,"Ooo, Mama Celeste.",,,,,
Homer Simpson,,,,,,
Homer Simpson,"Love? ""Signed photo""?! Marge hasn't asked me for a signed photo in months! Well I'll show her!",,,,,
Homer Simpson,"Hello. This is Chad Sexington, the model for Burly Paper Towels.",,,,,
Homer Simpson,I don't know. But I was quite moved by your letter. I'd love to meet you and your family. Shall we say dinner?,,,,,
Homer Simpson,Perfect. I'll be there at seven.,,,,,
Homer Simpson,"I was having a private conversation with my wife, in the guise of Chad Sexington. Do you mind?",,,,,
Homer Simpson,"So, how was your day? Did anything unbelievable happen? Phone calls, things of that nature?",,,,,
Homer Simpson,"Tonight? Well, you better get your hopes up.",,,,,
Homer Simpson,That's him.,,,,,
Homer Simpson,"Why look, it's Chad Sexington!",,,,,
Homer Simpson,"It was hard on me, too. I had to wear a suit. Oh, you're right. I've gotta make it up to her.",,,,,
Homer Simpson,"How about Benihana, where dinner is the show?",,,,,
Homer Simpson,"No, huh?",,,,,
Homer Simpson,"Yeah, nothing is hurt except feelings.",,,,,
Homer Simpson,Zing! What's a Skeletor?,,,,,
Homer Simpson,Do me! Do me!,,,,,
Homer Simpson,I am in your power. Boss me around.,,,,,
Homer Simpson,"Look at me, I'm a famous historian! Out of my way!",,,,,
Homer Simpson,"Look at me, I'm Angie Dickinson! Out of my way!",,,,,
Homer Simpson,I'm twelve years old... I'm with my friends. It's a beautiful summer day at the old swimming hole... Oh my God!,,,,,
Homer Simpson,"Oh, that's better...",,,,,
Homer Simpson,Here you go.,,,,,
Homer Simpson,,,,,,
Homer Simpson,Huh?... There have been so many classic Simpson moments. I remember that time I tried to jump over Springfield gorge...,,,,,
Homer Simpson,"Hm, twelve... Well, I remember I used to go hiking a lot with these two guys. With these two guys.",,,,,
Homer Simpson,"It was one of those lazy summer days you thought would last forever. And to kill the boredom, we sang.",,,,,
Homer Simpson,"Wait a minute. I remember falling in the mud, but I don't think that's why I've been screaming...",,,,,
Homer Simpson,Something else happened in that quarry... something... else...,,,,,
Homer Simpson,Hey come on...,,,,,
Homer Simpson,"It's responsible for everything wrong in my life -- my occasional overeating, my fear of corpses...",,,,,
Homer Simpson,"Oh, hey, you guys can come with us.",,,,,
Homer Simpson,"Bye, Moe.",,,,,
Homer Simpson,"Yep, the old quarry is just a stone's throw away.",,,,,
Homer Simpson,Never!,,,,,
Homer Simpson,This is it. This is the old quarry.,,,,,
Homer Simpson,Someone's yellow belly is showing.,,,,,
Homer Simpson,And it's empty. Put it back! I don't wanna see it this way.,,,,,
Homer Simpson,And someone has eaten the flesh.,,,,,
Homer Simpson,"Now do you believe dead rats float, Lisa?",,,,,
Homer Simpson,"Ooh, a movie! I call the couch!",,,,,
Homer Simpson,,,,,,
Homer Simpson,"Now the movie's turned into a play! Still good, though.",,,,,
Homer Simpson,"Well Marge, we solved the case of the haunted quarry.",,,,,
Homer Simpson,Why? He'd just bury it.,,,,,
Homer Simpson,Seems kinda pointless now.,,,,,
